data_posicao,id,ignicao,latitude,longitude,placa,velocidade
Sat Dec 15 2018 10:12:15 GMT-0200 (Hora oficial do Brasil),856,False,-25.364916100000002,-51.469916999999995,CAR0012,0
Sat Dec 15 2018 10:42:18 GMT-0200 (Hora oficial do Brasil),857,False,-25.364903100000003,-51.4699683,CAR0012,0
Sat Dec 15 2018 11:12:21 GMT-0200 (Hora oficial do Brasil),858,False,-25.3649048,-51.469905600000004,CAR0012,0
Sat Dec 15 2018 11:42:24 GMT-0200 (Hora oficial do Brasil),859,False,-25.3648631,-51.4699781,CAR0012,0
Sat Dec 15 2018 12:12:27 GMT-0200 (Hora oficial do Brasil),860,False,-25.3648923,-51.4699318,CAR0012,0
Sat Dec 15 2018 12:42:31 GMT-0200 (Hora oficial do Brasil),861,False,-25.364901500000002,-51.4698981,CAR0012,0
Sat Dec 15 2018 13:12:34 GMT-0200 (Hora oficial do Brasil),862,False,-25.364821,-51.4699003,CAR0012,0
Sat Dec 15 2018 13:42:37 GMT-0200 (Hora oficial do Brasil),863,False,-25.3649036,-51.4699771,CAR0012,0
Sat Dec 15 2018 14:12:40 GMT-0200 (Hora oficial do Brasil),864,False,-25.364872000000002,-51.469946500000006,CAR0012,0
Sat Dec 15 2018 14:42:43 GMT-0200 (Hora oficial do Brasil),865,False,-25.364894600000003,-51.469986999999996,CAR0012,0
Sat Dec 15 2018 15:12:46 GMT-0200 (Hora oficial do Brasil),866,False,-25.364938600000002,-51.4699375,CAR0012,0
Sat Dec 15 2018 15:42:49 GMT-0200 (Hora oficial do Brasil),867,False,-25.364813,-51.4699568,CAR0012,0
Sat Dec 15 2018 16:12:52 GMT-0200 (Hora oficial do Brasil),868,False,-25.364894800000002,-51.46989129999999,CAR0012,0
Sat Dec 15 2018 16:42:55 GMT-0200 (Hora oficial do Brasil),869,False,-25.364890300000003,-51.469922,CAR0012,0
Sat Dec 15 2018 17:12:58 GMT-0200 (Hora oficial do Brasil),870,False,-25.3648885,-51.469936100000005,CAR0012,0
Sat Dec 15 2018 17:43:01 GMT-0200 (Hora oficial do Brasil),871,False,-25.3649293,-51.4699158,CAR0012,0
Sat Dec 15 2018 18:13:04 GMT-0200 (Hora oficial do Brasil),872,False,-25.364879000000002,-51.4699205,CAR0012,0
Sat Dec 15 2018 18:43:06 GMT-0200 (Hora oficial do Brasil),873,False,-25.3648801,-51.4699346,CAR0012,0
Sat Dec 15 2018 19:13:09 GMT-0200 (Hora oficial do Brasil),874,False,-25.364877,-51.469879999999996,CAR0012,0
Sat Dec 15 2018 19:43:12 GMT-0200 (Hora oficial do Brasil),875,False,-25.3649065,-51.4699506,CAR0012,0
Sat Dec 15 2018 20:13:15 GMT-0200 (Hora oficial do Brasil),876,False,-25.3648578,-51.4699076,CAR0012,0
Sat Dec 15 2018 20:43:18 GMT-0200 (Hora oficial do Brasil),877,False,-25.364932,-51.4699598,CAR0012,0
Sat Dec 15 2018 21:13:21 GMT-0200 (Hora oficial do Brasil),878,False,-25.364915600000003,-51.4699346,CAR0012,0
Sat Dec 15 2018 21:43:24 GMT-0200 (Hora oficial do Brasil),879,False,-25.364880600000003,-51.469906099999996,CAR0012,0
Sat Dec 15 2018 22:13:28 GMT-0200 (Hora oficial do Brasil),880,False,-25.3649096,-51.469916600000005,CAR0012,0
Sat Dec 15 2018 22:43:31 GMT-0200 (Hora oficial do Brasil),881,False,-25.3648978,-51.4699185,CAR0012,0
Sat Dec 15 2018 23:13:34 GMT-0200 (Hora oficial do Brasil),882,False,-25.3649193,-51.4699151,CAR0012,0
Sat Dec 15 2018 23:43:37 GMT-0200 (Hora oficial do Brasil),883,False,-25.3648601,-51.4698755,CAR0012,0
Sun Dec 16 2018 00:13:40 GMT-0200 (Hora oficial do Brasil),884,False,-25.364887300000003,-51.4699206,CAR0012,0
Sun Dec 16 2018 00:43:43 GMT-0200 (Hora oficial do Brasil),885,False,-25.364909100000002,-51.469905,CAR0012,0
Sun Dec 16 2018 01:13:46 GMT-0200 (Hora oficial do Brasil),886,False,-25.364876000000002,-51.4699118,CAR0012,0
Sun Dec 16 2018 01:43:49 GMT-0200 (Hora oficial do Brasil),887,False,-25.3648756,-51.4698788,CAR0012,0
Sun Dec 16 2018 02:13:52 GMT-0200 (Hora oficial do Brasil),888,False,-25.364899800000003,-51.4698986,CAR0012,0
Sun Dec 16 2018 02:43:55 GMT-0200 (Hora oficial do Brasil),889,False,-25.3648603,-51.4699766,CAR0012,0
Sun Dec 16 2018 03:13:58 GMT-0200 (Hora oficial do Brasil),890,False,-25.3649248,-51.4699233,CAR0012,0
Sun Dec 16 2018 03:44:00 GMT-0200 (Hora oficial do Brasil),891,False,-25.364938600000002,-51.4699571,CAR0012,0
Sun Dec 16 2018 04:14:02 GMT-0200 (Hora oficial do Brasil),892,False,-25.3649,-51.4699351,CAR0012,0
Sun Dec 16 2018 04:44:05 GMT-0200 (Hora oficial do Brasil),893,False,-25.3648815,-51.4699146,CAR0012,0
Sun Dec 16 2018 05:14:08 GMT-0200 (Hora oficial do Brasil),894,False,-25.364938100000003,-51.4699348,CAR0012,0
Sun Dec 16 2018 05:44:11 GMT-0200 (Hora oficial do Brasil),895,False,-25.364883300000002,-51.46989310000001,CAR0012,0
Sun Dec 16 2018 06:14:14 GMT-0200 (Hora oficial do Brasil),896,False,-25.364929500000002,-51.4699223,CAR0012,0
Sun Dec 16 2018 06:44:17 GMT-0200 (Hora oficial do Brasil),897,False,-25.364948100000003,-51.4699381,CAR0012,0
Sun Dec 16 2018 07:14:20 GMT-0200 (Hora oficial do Brasil),898,False,-25.3649108,-51.469931,CAR0012,0
Sun Dec 16 2018 07:44:23 GMT-0200 (Hora oficial do Brasil),899,False,-25.3648698,-51.46992879999999,CAR0012,0
Sun Dec 16 2018 08:14:26 GMT-0200 (Hora oficial do Brasil),900,False,-25.364890600000003,-51.4699386,CAR0012,0
Sun Dec 16 2018 08:44:29 GMT-0200 (Hora oficial do Brasil),901,False,-25.3649165,-51.4699436,CAR0012,0
Sun Dec 16 2018 09:14:32 GMT-0200 (Hora oficial do Brasil),902,False,-25.364883,-51.4699326,CAR0012,0
Sun Dec 16 2018 09:44:35 GMT-0200 (Hora oficial do Brasil),903,False,-25.3648881,-51.469932,CAR0012,0
Sun Dec 16 2018 10:14:38 GMT-0200 (Hora oficial do Brasil),904,False,-25.3649695,-51.4699075,CAR0012,0
Sun Dec 16 2018 10:44:40 GMT-0200 (Hora oficial do Brasil),905,False,-25.364921300000002,-51.469908000000004,CAR0012,0
Sun Dec 16 2018 11:14:43 GMT-0200 (Hora oficial do Brasil),906,False,-25.364891,-51.469959499999995,CAR0012,0
Sun Dec 16 2018 11:44:47 GMT-0200 (Hora oficial do Brasil),907,False,-25.3648895,-51.4699606,CAR0012,0
Sun Dec 16 2018 12:14:50 GMT-0200 (Hora oficial do Brasil),908,False,-25.3649125,-51.469899,CAR0012,0
Sun Dec 16 2018 12:44:53 GMT-0200 (Hora oficial do Brasil),909,False,-25.3649056,-51.469894000000004,CAR0012,0
Sun Dec 16 2018 13:14:56 GMT-0200 (Hora oficial do Brasil),910,False,-25.3648403,-51.4699513,CAR0012,0
Sun Dec 16 2018 13:44:59 GMT-0200 (Hora oficial do Brasil),911,False,-25.3649438,-51.4700025,CAR0012,0
Sun Dec 16 2018 14:15:02 GMT-0200 (Hora oficial do Brasil),912,False,-25.364905800000003,-51.4699766,CAR0012,0
Sun Dec 16 2018 14:45:04 GMT-0200 (Hora oficial do Brasil),913,False,-25.364955300000002,-51.469964000000004,CAR0012,0
Sun Dec 16 2018 15:15:07 GMT-0200 (Hora oficial do Brasil),914,False,-25.3649568,-51.469947499999996,CAR0012,0
Sun Dec 16 2018 15:45:10 GMT-0200 (Hora oficial do Brasil),915,False,-25.364860600000004,-51.4699291,CAR0012,0
Sun Dec 16 2018 16:15:13 GMT-0200 (Hora oficial do Brasil),916,False,-25.3648891,-51.469885999999995,CAR0012,0
Sun Dec 16 2018 16:45:16 GMT-0200 (Hora oficial do Brasil),917,False,-25.3648788,-51.4699146,CAR0012,0
Sun Dec 16 2018 17:15:19 GMT-0200 (Hora oficial do Brasil),918,False,-25.3649128,-51.469933600000005,CAR0012,0
Sun Dec 16 2018 17:45:22 GMT-0200 (Hora oficial do Brasil),919,False,-25.3648955,-51.469926,CAR0012,0
Sun Dec 16 2018 18:15:25 GMT-0200 (Hora oficial do Brasil),920,False,-25.3648921,-51.469895,CAR0012,0
Sun Dec 16 2018 18:45:28 GMT-0200 (Hora oficial do Brasil),921,False,-25.364869100000003,-51.469889,CAR0012,0
Sun Dec 16 2018 19:15:31 GMT-0200 (Hora oficial do Brasil),922,False,-25.3648745,-51.46988579999999,CAR0012,0
Sun Dec 16 2018 19:45:34 GMT-0200 (Hora oficial do Brasil),923,False,-25.3648978,-51.469879299999995,CAR0012,0
Sun Dec 16 2018 20:15:37 GMT-0200 (Hora oficial do Brasil),924,False,-25.364916100000002,-51.4698841,CAR0012,0
Sun Dec 16 2018 20:45:40 GMT-0200 (Hora oficial do Brasil),925,False,-25.364926800000003,-51.4699263,CAR0012,0
Sun Dec 16 2018 21:15:43 GMT-0200 (Hora oficial do Brasil),926,False,-25.364894500000002,-51.46990529999999,CAR0012,0
Sun Dec 16 2018 21:45:47 GMT-0200 (Hora oficial do Brasil),927,False,-25.3649281,-51.469924,CAR0012,0
